deployment_mode,scenario,metric,statistic,value,run_count
edge_only,fault_sustained,diagnosis_processing_ms_mean,min,7.089977679045304,5
edge_only,fault_sustained,diagnosis_processing_ms_mean,max,21.267393360967223,5
edge_only,fault_sustained,diagnosis_processing_ms_median,count,5,5
edge_only,fault_sustained,diagnosis_processing_ms_median,mean,7.272052764892578,5
edge_only,fault_sustained,diagnosis_processing_ms_median,median,7.276296615600586,5
edge_only,fault_sustained,diagnosis_processing_ms_median,std,0.1412642052354267,5
edge_only,fault_sustained,diagnosis_processing_ms_median,p95,7.442522048950195,5
edge_only,fault_sustained,diagnosis_processing_ms_median,min,7.088422775268555,5
edge_only,fault_sustained,diagnosis_processing_ms_median,max,7.481813430786133,5
edge_only,fault_sustained,diagnosis_processing_ms_min,count,5,5
edge_only,fault_sustained,diagnosis_processing_ms_min,mean,6.379461288452148,5
edge_only,fault_sustained,diagnosis_processing_ms_min,median,6.244897842407227,5
edge_only,fault_sustained,diagnosis_processing_ms_min,std,0.25229894058883573,5
edge_only,fault_sustained,diagnosis_processing_ms_min,p95,6.689262390136719,5
edge_only,fault_sustained,diagnosis_processing_ms_min,min,6.153106689453125,5
edge_only,fault_sustained,diagnosis_processing_ms_min,max,6.716489791870117,5
edge_only,fault_sustained,diagnosis_processing_ms_p95,count,5,5
edge_only,fault_sustained,diagnosis_processing_ms_p95,mean,20.014171600341783,5
edge_only,fault_sustained,diagnosis_processing_ms_p95,median,9.260928630828856,5
edge_only,fault_sustained,diagnosis_processing_ms_p95,std,19.127431798402963,5
edge_only,fault_sustained,diagnosis_processing_ms_p95,p95,46.47124052047725,5
edge_only,fault_sustained,diagnosis_processing_ms_p95,min,7.9888105392456055,5
edge_only,fault_sustained,diagnosis_processing_ms_p95,max,52.622675895690875,5
edge_only,fault_sustained,diagnosis_processing_ms_std,count,5,5
edge_only,fault_sustained,diagnosis_processing_ms_std,mean,16.92429978974329,5
edge_only,fault_sustained,diagnosis_processing_ms_std,median,1.6001456197918429,5
edge_only,fault_sustained,diagnosis_processing_ms_std,std,23.097466238100804,5
edge_only,fault_sustained,diagnosis_processing_ms_std,p95,47.52857953476757,5
edge_only,fault_sustained,diagnosis_processing_ms_std,min,0.44641262372919904,5
edge_only,fault_sustained,diagnosis_processing_ms_std,max,52.163826747474374,5
edge_only,fault_sustained,diagnosis_requests,count,5,5
edge_only,fault_sustained,diagnosis_requests,mean,23.4,5
edge_only,fault_sustained,diagnosis_requests,median,23.0,5
edge_only,fault_sustained,diagnosis_requests,std,0.5477225575051661,5
edge_only,fault_sustained,diagnosis_requests,p95,24.0,5
edge_only,fault_sustained,diagnosis_requests,min,23.0,5
edge_only,fault_sustained,diagnosis_requests,max,24.0,5
edge_only,fault_sustained,e2e_latency_ms_count,count,5,5
edge_only,fault_sustained,e2e_latency_ms_count,mean,23.4,5
edge_only,fault_sustained,e2e_latency_ms_count,median,23.0,5
edge_only,fault_sustained,e2e_latency_ms_count,std,0.5477225575051661,5
edge_only,fault_sustained,e2e_latency_ms_count,p95,24.0,5
edge_only,fault_sustained,e2e_latency_ms_count,min,23.0,5
edge_only,fault_sustained,e2e_latency_ms_count,max,24.0,5
edge_only,fault_sustained,e2e_latency_ms_max,count,5,5
edge_only,fault_sustained,e2e_latency_ms_max,mean,10206.04019165039,5
edge_only,fault_sustained,e2e_latency_ms_max,median,10110.669612884521,5
edge_only,fault_sustained,e2e_latency_ms_max,std,239.08515695862155,5
edge_only,fault_sustained,e2e_latency_ms_max,p95,10534.798431396484,5
edge_only,fault_sustained,e2e_latency_ms_max,min,10060.05883216858,5
edge_only,fault_sustained,e2e_latency_ms_max,max,10626.852989196777,5
edge_only,fault_sustained,e2e_latency_ms_mean,count,5,5
edge_only,fault_sustained,e2e_latency_ms_mean,mean,9935.957240885582,5
edge_only,fault_sustained,e2e_latency_ms_mean,median,10007.660409678583,5
edge_only,fault_sustained,e2e_latency_ms_mean,std,128.9444693523167,5
edge_only,fault_sustained,e2e_latency_ms_mean,p95,10046.793017180069,5
edge_only,fault_sustained,e2e_latency_ms_mean,min,9747.338771820068,5
edge_only,fault_sustained,e2e_latency_ms_mean,max,10056.060065393862,5
edge_only,fault_sustained,e2e_latency_ms_median,count,5,5
edge_only,fault_sustained,e2e_latency_ms_median,mean,10015.2086019516,5
edge_only,fault_sustained,e2e_latency_ms_median,median,10013.069152832031,5
edge_only,fault_sustained,e2e_latency_ms_median,std,13.956953639954493,5
edge_only,fault_sustained,e2e_latency_ms_median,p95,10028.400182723999,5
edge_only,fault_sustained,e2e_latency_ms_median,min,9994.45903301239,5
edge_only,fault_sustained,e2e_latency_ms_median,max,10028.569221496582,5
edge_only,fault_sustained,e2e_latency_ms_min,count,5,5
edge_only,fault_sustained,e2e_latency_ms_min,mean,8637.223625183105,5
edge_only,fault_sustained,e2e_latency_ms_min,median,9851.122617721558,5
edge_only,fault_sustained,e2e_latency_ms_min,std,1818.1865011523332,5
edge_only,fault_sustained,e2e_latency_ms_min,p95,9954.424381256104,5
edge_only,fault_sustained,e2e_latency_ms_min,min,5960.447788238525,5
edge_only,fault_sustained,e2e_latency_ms_min,max,9972.254276275635,5
edge_only,fault_sustained,e2e_latency_ms_p95,count,5,5
edge_only,fault_sustained,e2e_latency_ms_p95,mean,10073.627896308899,5
edge_only,fault_sustained,e2e_latency_ms_p95,median,10064.495134353638,5
edge_only,fault_sustained,e2e_latency_ms_p95,std,26.35412175923736,5
edge_only,fault_sustained,e2e_latency_ms_p95,p95,10109.19777393341,5
edge_only,fault_sustained,e2e_latency_ms_p95,min,10053.910160064697,5
edge_only,fault_sustained,e2e_latency_ms_p95,max,10119.99545097351,5
edge_only,fault_sustained,e2e_latency_ms_std,count,5,5
edge_only,fault_sustained,e2e_latency_ms_std,mean,354.4502060917391,5
edge_only,fault_sustained,e2e_latency_ms_std,median,131.1663517393848,5
edge_only,fault_sustained,e2e_latency_ms_std,std,384.90439077898895,5
edge_only,fault_sustained,e2e_latency_ms_std,p95,807.6177612355795,5
edge_only,fault_sustained,e2e_latency_ms_std,min,45.85699807923386,5
edge_only,fault_sustained,e2e_latency_ms_std,max,831.4078071566529,5
edge_only,fault_sustained,escalation_rate,count,5,5
edge_only,fault_sustained,escalation_rate,mean,1.0,5
edge_only,fault_sustained,escalation_rate,median,1.0,5
edge_only,fault_sustained,escalation_rate,std,0.0,5
edge_only,fault_sustained,escalation_rate,p95,1.0,5
edge_only,fault_sustained,escalation_rate,min,1.0,5
edge_only,fault_sustained,escalation_rate,max,1.0,5
edge_only,fault_sustained,estimated_cloud_data_bytes,count,5,5
edge_only,fault_sustained,estimated_cloud_data_bytes,mean,0.0,5
edge_only,fault_sustained,estimated_cloud_data_bytes,median,0.0,5
edge_only,fault_sustained,estimated_cloud_data_bytes,std,0.0,5
edge_only,fault_sustained,estimated_cloud_data_bytes,p95,0.0,5
edge_only,fault_sustained,estimated_cloud_data_bytes,min,0.0,5
edge_only,fault_sustained,estimated_cloud_data_bytes,max,0.0,5
edge_only,fault_sustained,estimated_cloud_data_bytes_per_minute,count,5,5
edge_only,fault_sustained,estimated_cloud_data_bytes_per_minute,mean,0.0,5
edge_only,fault_sustained,estimated_cloud_data_bytes_per_minute,median,0.0,5
edge_only,fault_sustained,estimated_cloud_data_bytes_per_minute,std,0.0,5
edge_only,fault_sustained,estimated_cloud_data_bytes_per_minute,p95,0.0,5
edge_only,fault_sustained,estimated_cloud_data_bytes_per_minute,min,0.0,5
edge_only,fault_sustained,estimated_cloud_data_bytes_per_minute,max,0.0,5
hybrid,fault_alternate,anomaly_events,count,5,5
hybrid,fault_alternate,anomaly_events,mean,1609.6,5
hybrid,fault_alternate,anomaly_events,median,1605.0,5
hybrid,fault_alternate,anomaly_events,std,16.727223320085137,5
hybrid,fault_alternate,anomaly_events,p95,1629.0,5
hybrid,fault_alternate,anomaly_events,min,1588.0,5
hybrid,fault_alternate,anomaly_events,max,1631.0,5
hybrid,fault_alternate,anomaly_ratio_count,count,5,5
hybrid,fault_alternate,anomaly_ratio_count,mean,31.4,5
hybrid,fault_alternate,anomaly_ratio_count,median,31.0,5
hybrid,fault_alternate,anomaly_ratio_count,std,0.5477225575051661,5
hybrid,fault_alternate,anomaly_ratio_count,p95,32.0,5
hybrid,fault_alternate,anomaly_ratio_count,min,31.0,5
hybrid,fault_alternate,anomaly_ratio_count,max,32.0,5
hybrid,fault_alternate,anomaly_ratio_max,count,5,5
hybrid,fault_alternate,anomaly_ratio_max,mean,0.998,5
hybrid,fault_alternate,anomaly_ratio_max,median,1.0,5
hybrid,fault_alternate,anomaly_ratio_max,std,0.004472135954999583,5
hybrid,fault_alternate,anomaly_ratio_max,p95,1.0,5
hybrid,fault_alternate,anomaly_ratio_max,min,0.99,5
hybrid,fault_alternate,anomaly_ratio_max,max,1.0,5
hybrid,fault_alternate,anomaly_ratio_mean,count,5,5
hybrid,fault_alternate,anomaly_ratio_mean,mean,0.49986693548387096,5
hybrid,fault_alternate,anomaly_ratio_mean,median,0.4996774193548387,5
hybrid,fault_alternate,anomaly_ratio_mean,std,0.005471094989283576,5
hybrid,fault_alternate,anomaly_ratio_mean,p95,0.5060625,5
hybrid,fault_alternate,anomaly_ratio_mean,min,0.49451612903225806,5
hybrid,fault_alternate,anomaly_ratio_mean,max,0.5065625,5
hybrid,fault_alternate,anomaly_ratio_median,count,5,5
hybrid,fault_alternate,anomaly_ratio_median,mean,0.758,5
hybrid,fault_alternate,anomaly_ratio_median,median,0.755,5
hybrid,fault_alternate,anomaly_ratio_median,std,0.011510864433221349,5
hybrid,fault_alternate,anomaly_ratio_median,p95,0.77,5
hybrid,fault_alternate,anomaly_ratio_median,min,0.745,5
hybrid,fault_alternate,anomaly_ratio_median,max,0.77,5
hybrid,fault_alternate,anomaly_ratio_min,count,5,5
hybrid,fault_alternate,anomaly_ratio_min,mean,0.0,5
hybrid,fault_alternate,anomaly_ratio_min,median,0.0,5
hybrid,fault_alternate,anomaly_ratio_min,std,0.0,5
hybrid,fault_alternate,anomaly_ratio_min,p95,0.0,5
hybrid,fault_alternate,anomaly_ratio_min,min,0.0,5
hybrid,fault_alternate,anomaly_ratio_min,max,0.0,5
hybrid,fault_alternate,anomaly_ratio_p95,count,5,5
hybrid,fault_alternate,anomaly_ratio_p95,mean,0.9858,5
hybrid,fault_alternate,anomaly_ratio_p95,median,0.989,5
hybrid,fault_alternate,anomaly_ratio_p95,std,0.008105553651663785,5
hybrid,fault_alternate,anomaly_ratio_p95,p95,0.994,5
hybrid,fault_alternate,anomaly_ratio_p95,min,0.975,5
hybrid,fault_alternate,anomaly_ratio_p95,max,0.995,5
hybrid,fault_alternate,anomaly_ratio_std,count,5,5
hybrid,fault_alternate,anomaly_ratio_std,mean,0.4548300267513068,5
hybrid,fault_alternate,anomaly_ratio_std,median,0.4543098940576902,5
hybrid,fault_alternate,anomaly_ratio_std,std,0.0031052314138058272,5
hybrid,fault_alternate,anomaly_ratio_std,p95,0.45833981342715446,5
hybrid,fault_alternate,anomaly_ratio_std,min,0.4512784706414833,5
hybrid,fault_alternate,anomaly_ratio_std,max,0.45857375903241376,5
hybrid,fault_alternate,classifier_cpu_count,count,5,5
hybrid,fault_alternate,classifier_cpu_count,mean,157.2,5
hybrid,fault_alternate,classifier_cpu_count,median,157.0,5
hybrid,fault_alternate,classifier_cpu_count,std,0.4472135954999579,5
hybrid,fault_alternate,classifier_cpu_count,p95,157.8,5
hybrid,fault_alternate,classifier_cpu_count,min,157.0,5
hybrid,fault_alternate,classifier_cpu_count,max,158.0,5
hybrid,fault_alternate,classifier_cpu_max,count,5,5
hybrid,fault_alternate,classifier_cpu_max,mean,2.097977505929697,5
hybrid,fault_alternate,classifier_cpu_max,median,2.0327672505389986,5
hybrid,fault_alternate,classifier_cpu_max,std,0.11246561307246176,5
hybrid,fault_alternate,classifier_cpu_max,p95,2.224240914290507,5
hybrid,fault_alternate,classifier_cpu_max,min,1.9980575421466826,5
hybrid,fault_alternate,classifier_cpu_max,max,2.226847931546125,5
hybrid,fault_alternate,classifier_cpu_mean,count,5,5
hybrid,fault_alternate,classifier_cpu_mean,mean,0.49040056384338254,5
hybrid,fault_alternate,classifier_cpu_mean,median,0.48752887013625434,5
hybrid,fault_alternate,classifier_cpu_mean,std,0.006937527729836471,5
hybrid,fault_alternate,classifier_cpu_mean,p95,0.49882212955856703,5
hybrid,fault_alternate,classifier_cpu_mean,min,0.482301384666618,5
hybrid,fault_alternate,classifier_cpu_mean,max,0.4997624428854848,5
hybrid,fault_alternate,classifier_cpu_median,count,5,5
hybrid,fault_alternate,classifier_cpu_median,mean,0.10298090213652686,5
hybrid,fault_alternate,classifier_cpu_median,median,0.10315727915859695,5
hybrid,fault_alternate,classifier_cpu_median,std,0.001002225587947588,5
hybrid,fault_alternate,classifier_cpu_median,p95,0.10382528544268843,5
hybrid,fault_alternate,classifier_cpu_median,min,0.10130863651266091,5
hybrid,fault_alternate,classifier_cpu_median,max,0.1038831054995559,5
hybrid,fault_alternate,classifier_cpu_min,count,5,5
hybrid,fault_alternate,classifier_cpu_min,mean,0.0885748294302566,5
hybrid,fault_alternate,classifier_cpu_min,median,0.08873052160120837,5
hybrid,fault_alternate,classifier_cpu_min,std,0.001954995853561294,5
hybrid,fault_alternate,classifier_cpu_min,p95,0.0907723278910589,5
hybrid,fault_alternate,classifier_cpu_min,min,0.08593999336239584,5
hybrid,fault_alternate,classifier_cpu_min,max,0.09106616205866677,5
hybrid,fault_alternate,classifier_cpu_p95,count,5,5
hybrid,fault_alternate,classifier_cpu_p95,mean,1.9332474668476147,5
hybrid,fault_alternate,classifier_cpu_p95,median,1.9427213984766691,5
hybrid,fault_alternate,classifier_cpu_p95,std,0.0207827371713215,5
hybrid,fault_alternate,classifier_cpu_p95,p95,1.9524133822916734,5
hybrid,fault_alternate,classifier_cpu_p95,min,1.9040816899324962,5
hybrid,fault_alternate,classifier_cpu_p95,max,1.9540025864810355,5
hybrid,fault_alternate,classifier_cpu_std,count,5,5
hybrid,fault_alternate,classifier_cpu_std,mean,0.7149702154902693,5
hybrid,fault_alternate,classifier_cpu_std,median,0.7153108656186166,5
hybrid,fault_alternate,classifier_cpu_std,std,0.011438192548583246,5
hybrid,fault_alternate,classifier_cpu_std,p95,0.7279651779965534,5
hybrid,fault_alternate,classifier_cpu_std,min,0.6987510761438295,5
hybrid,fault_alternate,classifier_cpu_std,max,0.7301933542626897,5
hybrid,fault_alternate,classifier_memory_count,count,5,5
hybrid,fault_alternate,classifier_memory_count,mean,158.2,5
hybrid,fault_alternate,classifier_memory_count,median,158.0,5
hybrid,fault_alternate,classifier_memory_count,std,0.4472135954999579,5
hybrid,fault_alternate,classifier_memory_count,p95,158.8,5
hybrid,fault_alternate,classifier_memory_count,min,158.0,5
hybrid,fault_alternate,classifier_memory_count,max,159.0,5
hybrid,fault_alternate,classifier_memory_max,count,5,5
hybrid,fault_alternate,classifier_memory_max,mean,252955852.8,5
hybrid,fault_alternate,classifier_memory_max,median,253194240.0,5
hybrid,fault_alternate,classifier_memory_max,std,2735191.830263318,5
hybrid,fault_alternate,classifier_memory_max,p95,255790284.8,5
hybrid,fault_alternate,classifier_memory_max,min,248717312.0,5
hybrid,fault_alternate,classifier_memory_max,max,256258048.0,5
hybrid,fault_alternate,classifier_memory_mean,count,5,5
hybrid,fault_alternate,classifier_memory_mean,mean,245731441.25060108,5
hybrid,fault_alternate,classifier_memory_mean,median,246044386.83544305,5
hybrid,fault_alternate,classifier_memory_mean,std,745554.5162231682,5
hybrid,fault_alternate,classifier_memory_mean,p95,246098440.40493593,5
hybrid,fault_alternate,classifier_memory_mean,min,244398961.4177215,5
hybrid,fault_alternate,classifier_memory_mean,max,246100612.02515724,5
hybrid,fault_alternate,classifier_memory_median,count,5,5
hybrid,fault_alternate,classifier_memory_median,mean,245885337.6,5
hybrid,fault_alternate,classifier_memory_median,median,246001664.0,5
hybrid,fault_alternate,classifier_memory_median,std,281353.75997629744,5
hybrid,fault_alternate,classifier_memory_median,p95,246035251.2,5
hybrid,fault_alternate,classifier_memory_median,min,245383168.0,5
hybrid,fault_alternate,classifier_memory_median,max,246042624.0,5
hybrid,fault_alternate,classifier_memory_min,count,5,5
hybrid,fault_alternate,classifier_memory_min,mean,244881817.6,5
hybrid,fault_alternate,classifier_memory_min,median,245731328.0,5
hybrid,fault_alternate,classifier_memory_min,std,1922577.057500895,5
hybrid,fault_alternate,classifier_memory_min,p95,245767372.8,5
hybrid,fault_alternate,classifier_memory_min,min,241442816.0,5
hybrid,fault_alternate,classifier_memory_min,max,245772288.0,5
hybrid,fault_alternate,classifier_memory_p95,count,5,5
hybrid,fault_alternate,classifier_memory_p95,mean,246114140.16,5
hybrid,fault_alternate,classifier_memory_p95,median,246198272.0,5
hybrid,fault_alternate,classifier_memory_p95,std,222673.56911885334,5
hybrid,fault_alternate,classifier_memory_p95,p95,246240215.04000002,5
hybrid,fault_alternate,classifier_memory_p95,min,245719040.0,5
hybrid,fault_alternate,classifier_memory_p95,max,246240460.8,5
hybrid,fault_alternate,classifier_memory_std,count,5,5
hybrid,fault_alternate,classifier_memory_std,mean,817438.3087863608,5
hybrid,fault_alternate,classifier_memory_std,median,582992.4414158262,5
hybrid,fault_alternate,classifier_memory_std,std,661577.3391728902,5
hybrid,fault_alternate,classifier_memory_std,p95,1711831.9718603534,5
hybrid,fault_alternate,classifier_memory_std,min,246816.70641779367,5
